candidate_id,score,rank
CAND_0069771,59.8374601016106,224
CAND_0077221,59.834400358633445,225
CAND_0047276,59.823350114172456,226
CAND_0045402,59.78758096153781,227
CAND_0043676,59.76999203306297,228
CAND_0065514,59.769359725312185,229
CAND_0007412,59.7481969666007,230
CAND_0064266,59.69431814183906,231
CAND_0072688,59.692967206287065,232
CAND_0081321,59.61793437236757,233
CAND_0060715,59.59220898418647,234
CAND_0030031,59.58132938926076,235
CAND_0047816,59.541404514477485,236
CAND_0066690,59.52454903118914,237
CAND_0054703,59.518426322396564,238
CAND_0073556,59.492607152839504,239
CAND_0074098,59.49106128273219,240
CAND_0037000,59.47753202729381,241
CAND_0000273,59.46084134500667,242
CAND_0067322,59.457736094433045,243
CAND_0020708,59.44265313209429,244
CAND_0062413,59.4231442850837,245
CAND_0031285,59.33998342158815,246
CAND_0043958,59.31450934272578,247
CAND_0000422,59.309057298539514,248
CAND_0074731,59.29516042827985,249
CAND_0045286,59.28341614681954,250
CAND_0002637,59.27656419354558,251
CAND_0090300,59.27630729219418,252
CAND_0049615,59.270439121250575,253
CAND_0087529,59.24282117896488,254
CAND_0023458,59.23009813704742,255
CAND_0066309,59.13470734252866,256
CAND_0043427,59.12986376160184,257
CAND_0091254,59.10046929907309,258
CAND_0084545,59.09209194209339,259
CAND_0064326,59.05109249585388,260
CAND_0019480,59.03048354291647,261
CAND_0047247,59.01958955879138,262
CAND_0076995,59.0154601217242,263
CAND_0074123,58.99203722662775,264
CAND_0071205,58.975143609041865,265
CAND_0026532,58.968925862878976,266
CAND_0062772,58.965961395136716,267
CAND_0056262,58.9490767682601,268
CAND_0046526,58.943946219641106,269
CAND_0070525,58.923403583277945,270
CAND_0089747,58.890657528867,271
CAND_0046490,58.86309338538054,272
CAND_0028793,58.79188541080111,273
CAND_0072362,58.781376719627524,274
CAND_0053695,58.72924171555918,275
CAND_0028527,58.656939393303034,276
CAND_0001133,58.63815297026713,277
CAND_0070449,58.63450082173273,278
CAND_0062247,58.60164809852621,279
CAND_0006418,58.58296183236383,280
CAND_0073180,58.540639656474816,281
CAND_0023215,58.51999337330717,282
CAND_0082291,58.517043592024145,283
CAND_0082086,58.50942350761574,284
CAND_0043381,58.49716688994611,285
CAND_0098217,58.49542450851252,286
CAND_0074867,58.46040439701606,287
CAND_0005632,58.45262395120114,288
CAND_0016678,58.446516475581994,289
CAND_0043860,58.44607309419815,290
CAND_0084963,58.43125043275631,291
CAND_0040426,58.360229563017384,292
CAND_0015786,58.35228221530616,293
CAND_0047492,58.33797190772834,294
CAND_0071087,58.32891979602462,295
CAND_0074317,58.29510780935412,296
CAND_0071544,58.26149884543336,297
CAND_0063097,58.25363385449491,298
CAND_0009879,58.24217559107177,299
CAND_0013393,58.23583736871781,300
CAND_0087778,58.20616762236631,301
CAND_0096655,58.20556655686071,302
CAND_0096801,58.1631374515084,303
CAND_0036437,58.14733357406476,304
CAND_0049540,58.12698337472212,305
CAND_0049978,58.122465162310085,306
CAND_0066479,58.12102160117121,307
CAND_0078669,58.120767396677444,308
CAND_0015582,58.11116219535647,309
CAND_0007088,58.10848069257684,310
CAND_0060054,57.99882126796403,311
CAND_0084460,57.97755086052532,312
CAND_0090155,57.97731995567131,313
CAND_0030784,57.95744366376061,314
CAND_0065811,57.94619252863846,315
CAND_0085351,57.90458383945081,316
CAND_0099443,57.903302929733925,317
CAND_0038877,57.884806256419786,318
CAND_0058688,57.76982879029616,319
CAND_0027663,57.76765350041873,320
CAND_0019149,57.70327830998195,321
CAND_0044168,57.6919568631086,322
CAND_0051292,57.67279785348969,323
CAND_0095207,57.66967734857961,324
CAND_0094685,57.65290563158134,325
CAND_0018653,57.644043517190525,326
CAND_0024466,57.59625572513457,327
CAND_0004534,57.59567098215388,328
CAND_0032179,57.58782255934823,329
CAND_0088237,57.57859424051838,330
CAND_0071974,57.57564002044848,331
CAND_0060072,57.559370832421166,332
CAND_0079845,57.548848535203554,333
CAND_0033911,57.53382060438109,334
CAND_0029178,57.50850480430537,335
CAND_0087264,57.507527503239515,336
CAND_0043637,57.46881110159242,337
CAND_0082670,57.46812146588222,338
CAND_0077990,57.45050818932298,339
CAND_0070398,57.41908804541575,340
CAND_0056194,57.39795675880237,341
CAND_0022430,57.3917483570407,342
CAND_0051936,57.38951201991958,343
CAND_0016163,57.361566549588545,344
CAND_0037502,57.356145580971685,345
CAND_0083307,57.3463724213845,346
CAND_0086062,57.33412592504695,347
CAND_0098624,57.31540817397298,348
CAND_0063195,57.31153030802031,349
CAND_0042506,57.30983866632137,350
CAND_0076831,57.303844231219365,351
CAND_0027723,57.29126648491814,352
CAND_0061156,57.27912079554117,353
CAND_0068081,57.22528346371348,354
CAND_0066713,57.22229281448409,355
CAND_0053431,57.21595238515493,356
CAND_0028887,57.18836130566318,357
CAND_0041352,57.187246720342564,358
CAND_0051615,57.18698349799905,359
CAND_0093006,57.1774876845927,360
CAND_0049668,57.17510648149452,361
CAND_0066999,57.15872420033638,362
CAND_0082026,57.13653799454428,363
CAND_0087997,57.12950099680317,364
CAND_0087362,57.107436306077645,365
CAND_0021363,57.087934958305496,366
CAND_0021190,57.08571229645854,367
CAND_0024878,57.070574770801585,368
CAND_0027801,57.0682218416357,369
CAND_0067633,57.06425455970917,370
CAND_0044487,57.04099182735847,371
CAND_0005212,57.019295506035526,372
CAND_0010541,57.008402425115094,373
CAND_0030946,57.0045228354237,374
CAND_0057453,56.983860305258204,375
CAND_0001608,56.97386137109454,376
CAND_0076391,56.94341549662251,377
CAND_0001707,56.90788442405896,378
CAND_0042421,56.89762350420607,379
CAND_0006850,56.87084801477179,380
CAND_0074325,56.84384315608169,381
CAND_0089012,56.801619813286514,382
CAND_0038368,56.799165227313466,383
CAND_0068138,56.747530307307365,384
CAND_0043609,56.746088706980274,385
CAND_0068916,56.724572884002384,386
CAND_0063805,56.67791838891754,387
CAND_0049831,56.66768484202112,388
CAND_0059006,56.6638363037104,389
CAND_0080372,56.6561305013095,390
CAND_0054870,56.633332628975026,391
CAND_0085906,56.6189225064043,392
CAND_0049217,56.59595761946367,393
CAND_0055842,56.587935772901425,394
CAND_0093331,56.58752327758491,395
CAND_0089498,56.58303576528606,396
CAND_0039029,56.5638127756164,397
CAND_0090676,56.5579714064164,398
CAND_0033445,56.55657863032213,399
CAND_0095060,56.55615624345487,400
CAND_0094405,56.54274899453082,401
CAND_0071321,56.54234944398155,402
CAND_0016922,56.51529668921747,403
CAND_0001126,56.49167809736625,404
CAND_0057801,56.470039629854966,405
CAND_0082973,56.44734773910001,406
CAND_0070514,56.40930890227196,407
CAND_0001086,56.35475105592112,408
CAND_0067866,56.35198080733655,409
CAND_0009232,56.33102220015963,410
CAND_0017648,56.30212274762028,411
CAND_0058287,56.29381214793355,412
CAND_0050454,56.27658665411809,413
CAND_0017859,56.27605619685943,414
CAND_0015746,56.26462357247256,415
CAND_0010257,56.23131814676,416
CAND_0061479,56.229188889647475,417
CAND_0068811,56.22120776515989,418
CAND_0021973,56.21746124567996,419
CAND_0009576,56.20990378498566,420
CAND_0026344,56.190744416814304,421
CAND_0012837,56.18696728911672,422
CAND_0065430,56.183423488983735,423
CAND_0089552,56.175210236361664,424
CAND_0079194,56.17152763142667,425
CAND_0064270,56.12287796125306,426
CAND_0006437,56.11835302899335,427
CAND_0029449,56.113497505400346,428
CAND_0078188,56.09137945719897,429
CAND_0025640,56.08594635849142,430
CAND_0081817,56.07289188315069,431
CAND_0086484,56.049166623354665,432
CAND_0074024,56.03359973804049,433
CAND_0024990,55.99681140676408,434
CAND_0021163,55.96765232071041,435
CAND_0070344,55.95484077565007,436
CAND_0046425,55.94956861060588,437
CAND_0061696,55.901012014046934,438
CAND_0066179,55.89944574936159,439
CAND_0085959,55.89779835523734,440
CAND_0066791,55.891857072426674,441
CAND_0005895,55.875062331582875,442
CAND_0094799,55.86855069400747,443
CAND_0048295,55.86528665841156,444
CAND_0072232,55.856789264965855,445
CAND_0037566,55.84436115699425,446
CAND_0017616,55.83344391363997,447
CAND_0090570,55.8288771739054,448
CAND_0057701,55.79914128074934,449
CAND_0033649,55.783482378909135,450
CAND_0096866,55.76823567003833,451
CAND_0079284,55.7622355828035,452
CAND_0049896,55.75939297012121,453
CAND_0080383,55.750415393445266,454
CAND_0009024,55.7381984856068,455
CAND_0065991,55.73081788224131,456
CAND_0067717,55.72565665254859,457
CAND_0067041,55.71473196770041,458
CAND_0084766,55.70104220970806,459
CAND_0062363,55.667569255229026,460
CAND_0070463,55.66333817515048,461
CAND_0019977,55.635026943692175,462
CAND_0031033,55.62360599864232,463
CAND_0029135,55.6229181353932,464
CAND_0091072,55.616098654346764,465
CAND_0017960,55.580705799866266,466
CAND_0081575,55.57784028239659,467
CAND_0087006,55.55474960049935,468
CAND_0035601,55.553192416291914,469
CAND_0022720,55.547943943636646,470
CAND_0014513,55.54104996436068,471
CAND_0031390,55.54023673419805,472
CAND_0083198,55.53759692959163,473
CAND_0079888,55.52548257711273,474
CAND_0094832,55.51481567652887,475
CAND_0095033,55.49478920485107,476
CAND_0019724,55.48664509351728,477
CAND_0078231,55.484483292124146,478
CAND_0058325,55.481229512202056,479
CAND_0098454,55.47229583200452,480
CAND_0053605,55.466901136461026,481
CAND_0018701,55.46608031733422,482
CAND_0011125,55.45591946593622,483
CAND_0068410,55.45430754157184,484
CAND_0094456,55.43469625735666,485
CAND_0066133,55.42446275947304,486
CAND_0015760,55.4174578384807,487
CAND_0062658,55.41679097442789,488
CAND_0044091,55.38282666569694,489
CAND_0018094,55.38150687008343,490
CAND_0055061,55.35726035148487,491
CAND_0045222,55.303058192044254,492
CAND_0015462,55.28151501887195,493
CAND_0006392,55.27097467285513,494
CAND_0054318,55.26092468356868,495
CAND_0092181,55.22460004215121,496
CAND_0072547,55.22107533993317,497
CAND_0097472,55.199725639569635,498
CAND_0037706,55.19521605956093,499
CAND_0072834,55.185072961772605,500
CAND_0099751,55.1790770298069,501
CAND_0030519,55.170113086472085,502
CAND_0054173,55.16347020083254,503
CAND_0049374,55.16206429642724,504
CAND_0005260,55.15883628306615,505
CAND_0088004,55.14276892623224,506
CAND_0087702,55.1346319505884,507
CAND_0001808,55.133788790755226,508
CAND_0056940,55.12844027922982,509
CAND_0091439,55.11611420439959,510
CAND_0094728,55.10329298668396,511
CAND_0069925,55.05174025183564,512
CAND_0050553,55.03511327797597,513
CAND_0042700,55.03366498432894,514
CAND_0002403,55.01977278458955,515
CAND_0063851,55.01588242677873,516
CAND_0006255,55.00789094962137,517
CAND_0022274,55.00087298976944,518
CAND_0045613,54.984637510237164,519
CAND_0053608,54.97105405198168,520
CAND_0086154,54.961676407686355,521
CAND_0016623,54.954311231424846,522
CAND_0034177,54.94939107024024,523
CAND_0034316,54.93735097689636,524
CAND_0066410,54.932034706149906,525
CAND_0058517,54.923266170505315,526
CAND_0065291,54.912513028810594,527
CAND_0061185,54.87906172339831,528
CAND_0034148,54.851734287056615,529
CAND_0007994,54.848769672687766,530
CAND_0076959,54.84743704776948,531
CAND_0050504,54.83794064862556,532
CAND_0066944,54.81828119988069,533
CAND_0091847,54.81185961946602,534
CAND_0098846,54.80521700044432,535
CAND_0076175,54.80126392107431,536
CAND_0001056,54.79669346899,537
CAND_0070332,54.79352074479958,538
CAND_0096172,54.7873218029572,539
CAND_0023194,54.772251174833485,540
CAND_0074339,54.76675195380379,541
CAND_0085851,54.75796891035103,542
CAND_0015097,54.754276111857095,543
CAND_0088067,54.73708589582079,544
CAND_0037117,54.727613879966555,545
CAND_0071033,54.71787786483839,546
CAND_0011643,54.71259084122352,547
CAND_0093193,54.696733427624196,548
CAND_0001302,54.69538672494359,549
CAND_0002025,54.67412143179439,550
CAND_0041913,54.672324868794405,551
CAND_0011967,54.669012299654156,552
CAND_0070409,54.653922483497524,553
CAND_0007916,54.65334332654333,554
CAND_0026208,54.6445830702181,555
CAND_0007011,54.638371572198004,556
CAND_0092860,54.635299432767056,557
CAND_0043829,54.63224726567026,558
CAND_0065139,54.62362258753911,559
CAND_0019096,54.61624756280601,560
CAND_0011009,54.61535487962522,561
CAND_0082333,54.60644776124319,562
CAND_0034462,54.59229820572852,563
CAND_0069643,54.58788218926383,564
CAND_0077817,54.571394567313625,565
CAND_0012586,54.56487532355125,566
CAND_0087783,54.54902318282306,567
CAND_0005193,54.54709697597056,568
CAND_0067605,54.546928605650585,569
CAND_0023093,54.54536396198826,570
CAND_0055139,54.5133113925624,571
CAND_0016558,54.50398918576239,572
CAND_0030783,54.49962073851316,573
CAND_0001547,54.497621700726334,574
CAND_0018320,54.48899059874108,575
CAND_0032270,54.4826539182357,576
CAND_0080653,54.47653608657717,577
CAND_0007861,54.47260921040616,578
CAND_0014683,54.464640517863685,579
CAND_0086893,54.44718445311385,580
CAND_0005477,54.44298322807453,581
CAND_0080302,54.42658864455902,582
CAND_0051165,54.417168186200385,583
CAND_0070544,54.411933468834164,584
CAND_0023559,54.40819863789465,585
CAND_0046924,54.40708330741485,586
CAND_0022812,54.391971003132284,587
CAND_0099840,54.3786649694572,588
CAND_0061177,54.37501683407751,589
CAND_0079064,54.372716636677325,590
CAND_0039498,54.359037029355434,591
CAND_0081057,54.35890072379057,592
CAND_0022254,54.358623257091224,593
CAND_0084943,54.34632946568945,594
CAND_0007567,54.344225114662024,595
CAND_0048266,54.33712524872383,596
CAND_0051593,54.33676619725644,597
CAND_0072917,54.33092988811419,598
CAND_0068985,54.33075418599765,599
CAND_0020350,54.32954685891828,600
CAND_0012533,54.329364402778054,601
CAND_0066371,54.32831023437848,602
CAND_0006821,54.315554409239624,603
CAND_0054791,54.3068758463866,604
CAND_0011698,54.306485184378815,605
CAND_0085613,54.302862805832945,606
CAND_0077480,54.295635187808564,607
CAND_0002743,54.29151181319807,608
CAND_0076225,54.2860334628067,609
CAND_0017918,54.28284033550173,610
CAND_0020545,54.265215045487054,611
CAND_0038099,54.247285577850704,612
CAND_0028287,54.24442749990223,613
CAND_0082314,54.24405902115951,614
CAND_0025391,54.23778463130595,615
CAND_0025335,54.22572785540065,616
CAND_0008258,54.21980884708252,617
CAND_0047521,54.218789044093846,618
CAND_0020494,54.216332575633686,619
CAND_0088335,54.21099457995056,620
CAND_0046349,54.183576760279706,621
CAND_0005202,54.15213726999786,622
CAND_0027975,54.146520211436055,623
CAND_0063862,54.141695393345934,624
CAND_0008533,54.137698092957216,625
CAND_0025358,54.1305043316029,626
CAND_0029100,54.12147842318374,627
CAND_0000165,54.11352365696623,628
CAND_0003575,54.09463884436736,629
CAND_0045141,54.09426474843279,630
CAND_0091580,54.0840842258674,631
CAND_0012988,54.08309710701423,632
CAND_0067483,54.08246157152652,633
CAND_0074342,54.08141094803517,634
CAND_0044621,54.08069003251182,635
CAND_0028598,54.071737364733686,636
CAND_0001446,54.057820105160985,637
CAND_0034892,54.05437377631179,638
CAND_0099965,54.04859169901945,639
CAND_0016121,54.042634091907516,640
CAND_0014783,54.03830669181661,641
CAND_0028108,54.03145061331711,642
CAND_0003813,54.025601775379,643
CAND_0045250,54.01963947933819,644
CAND_0054319,54.00485142041727,645
CAND_0011065,53.99621487764738,646
CAND_0041517,53.9905043701482,647
CAND_0010777,53.97658230771209,648
CAND_0069638,53.96413560507004,649
CAND_0041083,53.96175211204548,650
CAND_0072489,53.959281364479715,651
CAND_0065927,53.95906731804371,652
CAND_0074469,53.94355778210991,653
CAND_0043384,53.93321208860333,654
CAND_0060243,53.93164319458224,655
CAND_0074887,53.9198426410088,656
CAND_0033376,53.87801861144869,657
CAND_0033352,53.87391647326004,658
CAND_0059795,53.87242037189952,659
CAND_0029890,53.8607874432543,660
CAND_0072707,53.84249682580744,661
CAND_0001082,53.83797445970009,662
CAND_0026913,53.830511365525524,663
CAND_0083638,53.82930256455517,664
CAND_0004047,53.810837855337454,665
CAND_0064571,53.80823517732229,666
CAND_0031397,53.79740513341734,667
CAND_0068709,53.795425035680225,668
CAND_0040178,53.77763181408291,669
CAND_0021827,53.774104613330145,670
CAND_0069261,53.751256671780496,671
CAND_0095373,53.7476178308613,672
CAND_0096750,53.7332627173624,673
CAND_0076035,53.720190500788675,674
CAND_0044565,53.669282574223544,675
CAND_0067072,53.66013490531298,676
CAND_0018387,53.6567389159589,677
CAND_0034576,53.65301783715389,678
CAND_0060357,53.648195672894005,679
CAND_0083637,53.641770845537835,680
CAND_0018613,53.64146192336192,681
CAND_0003977,53.6360804488606,682
CAND_0016170,53.63117389189302,683
CAND_0047907,53.627481532998814,684
CAND_0007647,53.62099731445524,685
CAND_0027261,53.568457837666564,686
CAND_0089214,53.53151983626409,687
CAND_0097079,53.5189812233539,688
CAND_0086460,53.5135259133886,689
CAND_0080472,53.511784469483686,690
CAND_0044248,53.5096374108206,691
CAND_0039306,53.50321263894375,692
CAND_0071619,53.495269076483126,693
CAND_0014715,53.46596216383641,694
CAND_0082382,53.42217677852743,695
CAND_0019492,53.41372543391237,696
CAND_0077498,53.410289078387365,697
CAND_0015766,53.39124729090576,698
CAND_0072223,53.39113836189386,699
CAND_0074735,53.389458067278305,700
CAND_0007473,53.38795874330201,701
CAND_0029991,53.371097198007575,702
CAND_0093547,53.36347032884451,703
CAND_0094197,53.35314881401129,704
CAND_0004972,53.34739590142426,705
CAND_0003599,53.34691824892178,706
CAND_0006354,53.32015321507885,707
CAND_0080187,53.315083863862455,708
CAND_0033223,53.313955798614415,709
CAND_0047327,53.31308565579345,710
CAND_0040274,53.308913809786574,711
CAND_0092989,53.300228406310126,712
CAND_0078954,53.29321782911064,713
CAND_0048379,53.29256355286138,714
CAND_0078165,53.28297166549916,715
CAND_0010593,53.27044036787087,716
CAND_0097644,53.267391563787044,717
CAND_0019288,53.26323420597039,718
CAND_0058146,53.25773307906478,719
CAND_0068398,53.248936949886456,720
CAND_0014565,53.24113026098314,721
CAND_0062561,53.23158177585001,722
CAND_0064664,53.22904849019484,723
CAND_0009200,53.227237002888884,724
CAND_0005172,53.17674035746269,725
CAND_0005311,53.171272759643486,726
CAND_0040946,53.15645125498067,727
CAND_0001131,53.14704882556469,728
CAND_0088438,53.129791311930916,729
CAND_0099521,53.12419814190155,730
CAND_0018996,53.121866818040495,731
CAND_0080189,53.12184781448023,732
CAND_0001151,53.116613304804915,733
CAND_0073548,53.115872766485914,734
CAND_0087796,53.10729156949013,735
CAND_0080695,53.09947401172437,736
CAND_0042359,53.09673440459743,737
CAND_0092278,53.095852769089134,738
CAND_0042370,53.095397790883,739
CAND_0024187,53.076221424102926,740
CAND_0078854,53.06620765129809,741
CAND_0041118,53.06457803933739,742
CAND_0027346,53.05878328749874,743
CAND_0049771,53.04444227186501,744
CAND_0085222,53.041422631735166,745
CAND_0059711,53.03235286333462,746
CAND_0017590,53.02563124156138,747
CAND_0064256,53.011505182144646,748
CAND_0008239,52.99848169241049,749
CAND_0035321,52.99038839107963,750
CAND_0004114,52.985326575881956,751
CAND_0074921,52.984869305881794,752
CAND_0084451,52.979713637196674,753
CAND_0066884,52.96474154328911,754
CAND_0092799,52.96170679968,755
CAND_0048573,52.95381515325019,756
CAND_0008139,52.94967437690464,757
CAND_0041235,52.93958883188632,758
CAND_0085474,52.9325304040909,759
CAND_0024346,52.929794173971615,760
CAND_0000665,52.923649489847534,761
CAND_0079344,52.91682882843772,762
CAND_0046132,52.91601024868939,763
CAND_0058415,52.893073279286945,764
CAND_0074595,52.886068959912535,765
CAND_0037433,52.86018958729341,766
CAND_0016881,52.8572414497223,767
CAND_0044890,52.84793401818685,768
CAND_0008980,52.837452759207835,769
CAND_0000947,52.82343488328533,770
CAND_0006553,52.817743676130775,771
CAND_0030049,52.79187977826554,772
CAND_0072734,52.79038871841351,773
CAND_0026096,52.78370044494493,774
CAND_0086012,52.74964537062226,775
CAND_0098780,52.74942590031897,776
CAND_0044753,52.74565200886298,777
